,INCIDENT_KEY,VICTIM_ID,VICTIM_AGE_GROUP,VICTIM_SEX,VICTIM_RACE,STAT_MURDER_FLG
22624,249921923,249921923-1,18-24,Male,Black,N
22625,250181106,250181106-1,25-44,Male,Black,N
22626,250226334,250226334-1,25-44,Male,Black,N
22627,250584475,250584475-1,18-24,Female,White Hispanic,N
22628,250675020,250675020-1,25-44,Male,Black Hispanic,N
22629,250922918,250922918-1,18-24,Male,White Hispanic,N
22630,250922919,250922919-1,25-44,Male,Black,Y
22631,251216079,251216079-1,45-64,Male,Black,N
22632,251249966,251249966-1,25-44,Male,White Hispanic,N
22633,251277230,251277230-1,25-44,Male,White Hispanic,Y
22634,252329881,252329881-1,25-44,Male,Asian / Pacific Islander,N
22635,252398561,252398561-1,18-24,Female,Black,N
22636,252584054,252584054-1,18-24,Male,White Hispanic,N
22637,252672052,252672052-1,18-24,Male,Asian / Pacific Islander,Y
22638,252672052,252672052-2,25-44,Male,Asian / Pacific Islander,N
22639,252647955,252647955-1,65+,Male,Black,Y
22640,253400132,253400132-1,25-44,Male,Black,Y
22641,253591892,253591892-1,45-64,Male,Black,N
22642,253592471,253592471-1,25-44,Male,Black,N
22643,254312331,254312331-1,25-44,Male,White Hispanic,N
22644,254369463,254369463-1,25-44,Female,Black,N
22645,254418307,254418307-1,<18,Male,Black,N
22646,254418307,254418307-2,18-24,Male,Black,N
22647,254541649,254541649-1,45-64,Male,Asian / Pacific Islander,N
22648,254619179,254619179-1,25-44,Male,White Hispanic,N
22649,254654586,254654586-1,18-24,Male,Black,N
22650,255127617,255127617-1,65+,Male,Black,N
22651,255179713,255179713-1,<18,Male,Black,N
22652,255179713,255179713-2,<18,Male,White Hispanic,N
22653,255179713,255179713-3,<18,Male,White Hispanic,N
22654,255179713,255179713-4,45-64,Male,White Hispanic,N
22655,255648331,255648331-1,25-44,Male,Black,N
22656,255746295,255746295-1,45-64,Male,White Hispanic,N
22657,256123141,256123141-1,<18,Male,Black,N
22658,256484815,256484815-1,25-44,Male,Black,N
22659,256484815,256484815-2,18-24,Female,Black,N
22660,257743057,257743057-1,25-44,Male,Asian / Pacific Islander,N
22661,260374008,260374008-1,25-44,Male,Black,N
22662,260422773,260422773-1,25-44,Male,Black,N
22663,261437903,261437903-1,<18,Male,Black,N
22664,261444577,261444577-1,25-44,Male,Black,N
22665,261528413,261528413-1,18-24,Male,Black,N
22666,261579696,261579696-1,25-44,Male,Black,N
22667,261579696,261579696-2,25-44,Male,Black,N
22668,262145579,262145579-1,25-44,Male,White Hispanic,N
22669,262395464,262395464-1,25-44,Male,Black,N
22670,262808152,262808152-1,<18,Male,Black,N
22671,263141403,263141403-1,18-24,Male,Black,N
22672,263141403,263141403-2,<18,Female,Black,N
22673,263357363,263357363-1,45-64,Male,Black Hispanic,Y
22674,264600809,264600809-1,25-44,Male,Black Hispanic,N
22675,264689065,264689065-1,18-24,Male,White,N
22676,265006009,265006009-1,25-44,Male,White Hispanic,Y
22677,265124475,265124475-1,<18,Male,Black,N
22678,265339109,265339109-1,18-24,Male,White Hispanic,N
22679,265339108,265339108-1,18-24,Male,Black,N
22680,265630356,265630356-1,18-24,Male,Black,N
22681,266427563,266427563-1,25-44,Male,Black,N
22682,266896911,266896911-1,45-64,Male,Black,N
22683,267195703,267195703-1,25-44,Male,Black,Y
22684,267855690,267855690-1,45-64,Male,Black,N
22685,267855691,267855691-1,25-44,Male,Black,N
22686,268973599,268973599-1,45-64,Female,White Hispanic,N
22687,268973603,268973603-1,25-44,Male,Black,Y
22688,268973603,268973603-2,18-24,Female,Black,N
22689,269121985,269121985-1,25-44,Male,Black,Y
22690,269121984,269121984-1,<18,Male,Black,N
22691,269121984,269121984-2,<18,Female,Black,N
22692,269229820,269229820-1,25-44,Male,Black,N
22693,269301980,269301980-1,18-24,Female,Black,N
22694,270017982,270017982-1,25-44,Male,Black,N
22695,270719379,270719379-1,<18,Male,Black Hispanic,Y
22696,270760814,270760814-1,45-64,Male,Black,N
22697,271021661,271021661-1,65+,Male,Asian / Pacific Islander,Y
22698,271021661,271021661-2,25-44,Male,White Hispanic,N
22699,271021661,271021661-3,45-64,Male,White Hispanic,N
22700,271751339,271751339-1,18-24,Male,Black,Y
22701,271751339,271751339-2,18-24,Male,Black,N
22702,271942770,271942770-1,25-44,Male,Black,N
22703,272003932,272003932-1,25-44,Male,Black,N
22704,272166516,272166516-1,18-24,Female,Black,N
22705,272189218,272189218-1,25-44,Male,Black,Y
22706,273233817,273233817-1,25-44,Male,Black,N
22707,273301861,273301861-1,25-44,Male,White Hispanic,N
22708,273301858,273301858-1,25-44,Male,Black,N
22709,273816262,273816262-1,25-44,Male,Black,N
22710,273899115,273899115-1,18-24,Male,Black,N
22711,273899109,273899109-1,25-44,Male,White Hispanic,N
22712,274020434,274020434-1,25-44,Male,Black,N
22713,274020434,274020434-2,25-44,Male,Black,N
22714,274020434,274020434-3,25-44,Male,Black,N
22715,274020434,274020434-4,25-44,Female,Black,N
22716,274464113,274464113-1,65+,Male,White Hispanic,N
22717,274464113,274464113-2,25-44,Male,Black,N
22718,274464113,274464113-3,18-24,Male,White Hispanic,N
22719,274622218,274622218-1,18-24,Male,Black,Y
22720,274832232,274832232-1,<18,Male,Black,N
22721,274885238,274885238-1,25-44,Male,Black Hispanic,N
22722,275053557,275053557-1,25-44,Female,Black,N
22723,275871484,275871484-1,25-44,Male,White Hispanic,N
22724,276136364,276136364-1,18-24,Male,Black,N
22725,276228575,276228575-1,25-44,Male,Black,N
22726,276509562,276509562-1,25-44,Male,White Hispanic,N
22727,276665998,276665998-1,45-64,Male,Black,N
22728,276676881,276676881-1,65+,Female,Black,N
22729,276800911,276800911-1,<18,Male,Black,N
22730,278066396,278066396-1,25-44,Male,Black,N
22731,278721173,278721173-1,25-44,Male,Black,N
22732,279081320,279081320-1,25-44,Male,Black,N
22733,279427922,279427922-1,25-44,Male,Black Hispanic,N
22734,279427922,279427922-2,25-44,Male,Black Hispanic,N
22735,279427922,279427922-3,25-44,Male,Black Hispanic,N
22736,279427921,279427921-1,18-24,Male,Black,N
22737,279799858,279799858-1,18-24,Male,White Hispanic,N
22738,279799858,279799858-2,18-24,Male,Black,N
22739,281343761,281343761-1,18-24,Male,Black,Y
22740,282780443,282780443-1,25-44,Male,Black,N
22741,282962459,282962459-1,25-44,Male,Black,Y
22742,284257898,284257898-1,18-24,Female,Black,N
22743,284257898,284257898-2,18-24,Female,Black,N
22744,284321060,284321060-1,25-44,Male,White,Y
22745,284584434,284584434-1,25-44,Male,Black Hispanic,Y
22746,284584434,284584434-2,18-24,Male,Black Hispanic,N
22747,284584435,284584435-1,45-64,Female,Black,Y
22748,285203894,285203894-1,18-24,Male,Black,N
22749,285261866,285261866-1,45-64,Male,Asian / Pacific Islander,N
22750,285261866,285261866-2,25-44,Male,Black,N
22751,285315562,285315562-1,<18,Male,White Hispanic,N
22752,285682731,285682731-1,18-24,Male,Black Hispanic,N
22753,286038324,286038324-1,25-44,Male,White Hispanic,N
22754,286098203,286098203-1,25-44,Male,Black,Y
22755,286397106,286397106-1,25-44,Male,Black,N
22756,286523177,286523177-1,<18,Male,Black,Y
22757,287262615,287262615-1,25-44,Female,Black,N
22758,287262614,287262614-1,25-44,Male,Black,N
22759,287671761,287671761-1,25-44,Male,Black Hispanic,N
22760,287987383,287987383-1,18-24,Male,Black,N
22761,288208648,288208648-1,45-64,Male,Black,N
22762,288208645,288208645-1,45-64,Male,Black,N
22763,288534184,288534184-1,25-44,Male,White Hispanic,N
22764,288669970,288669970-1,<18,Male,White Hispanic,Y
22765,288732339,288732339-1,25-44,Male,Black,N
22766,288978576,288978576-1,25-44,Male,Black,N
22767,289111776,289111776-1,25-44,Male,White Hispanic,Y
22768,289124111,289124111-1,18-24,Male,Black Hispanic,N
22769,289173685,289173685-1,18-24,Male,Black,N
22770,289173685,289173685-2,18-24,Male,Black,N
22771,289173685,289173685-3,18-24,Male,Black,N
22772,289173684,289173684-1,18-24,Male,Black,N
22773,289263541,289263541-1,18-24,Female,Black Hispanic,N
22774,289349456,289349456-1,18-24,Male,Black,N
22775,289703524,289703524-1,25-44,Female,Black,Y
22776,289747221,289747221-1,25-44,Male,White,N
22777,289747221,289747221-2,45-64,Male,Black,N
22778,289768089,289768089-1,18-24,Male,Black,N
22779,290044412,290044412-1,65+,Male,Black,Y
22780,290044412,290044412-2,25-44,Male,Black Hispanic,N
22781,290100029,290100029-1,25-44,Male,Black,N
22782,290100029,290100029-2,25-44,Male,Black,N
22783,290100029,290100029-3,25-44,Female,Black,N
22784,290384324,290384324-1,18-24,Female,Black,N
22785,290384324,290384324-2,25-44,Male,Black,N
22786,290609663,290609663-1,25-44,Male,Black,N
22787,291151312,291151312-1,45-64,Male,White Hispanic,Y
22788,291151313,291151313-1,25-44,Male,Black,N
22789,291476092,291476092-1,45-64,Male,White Hispanic,N
22790,291477430,291477430-1,45-64,Male,Black,N
22791,291957215,291957215-1,45-64,Male,Black,N
22792,291957215,291957215-2,25-44,Male,Black,N
22793,292138056,292138056-1,18-24,Male,White Hispanic,N
22794,292550100,292550100-1,18-24,Male,Black,N
22795,294062784,294062784-1,25-44,Male,Black,N
22796,295091299,295091299-1,18-24,Male,Black,N
22797,295421273,295421273-1,25-44,Male,Black Hispanic,N
22798,296132712,296132712-1,<18,Male,Black,N
22799,296246346,296246346-1,<18,Male,White Hispanic,Y
22800,296248355,296248355-1,45-64,Male,Black,N
22801,297354010,297354010-1,18-24,Male,Black,N
22802,297712292,297712292-1,45-64,Male,Asian / Pacific Islander,N
22803,297743560,297743560-1,25-44,Male,Black,N
22804,298009208,298009208-1,25-44,Male,Black,N
22805,298034553,298034553-1,25-44,Male,Black,Y
22806,298078464,298078464-1,25-44,Male,Black,N
22807,298461889,298461889-1,25-44,Male,Black,N
22808,298672096,298672096-1,25-44,Female,White Hispanic,N
22809,298672096,298672096-2,<18,Female,White Hispanic,N
22810,298672096,298672096-3,18-24,Male,Black,N
22811,298672096,298672096-4,18-24,Male,Black,N
22812,298672096,298672096-5,18-24,Male,Black,N
22813,298672096,298672096-6,18-24,Male,Black,N
22814,298877584,298877584-1,25-44,Male,Black Hispanic,N
22815,298877584,298877584-2,25-44,Male,Black Hispanic,N
22816,298877584,298877584-3,25-44,Female,White Hispanic,N
22817,298949944,298949944-1,<18,Male,Black,N
22818,298949944,298949944-2,<18,Male,Black,N
22819,301313415,301313415-1,25-44,Male,Black Hispanic,N
22820,301860130,301860130-1,25-44,Male,Black,N
22821,303301268,303301268-1,25-44,Male,Black,N
22822,303301268,303301268-2,25-44,Male,White Hispanic,N
22823,303829749,303829749-1,25-44,Male,White Hispanic,Y
22824,303861625,303861625-1,<18,Female,Black,N
22825,303898919,303898919-1,25-44,Male,Black,N
22826,304666141,304666141-1,<18,Male,White Hispanic,Y
22827,305004828,305004828-1,18-24,Male,White Hispanic,N
22828,306234142,306234142-1,25-44,Male,Black,N
22829,307442124,307442124-1,25-44,Male,Black,Y
22830,307442124,307442124-2,45-64,Male,Black,N
22831,307442122,307442122-1,25-44,Male,Black,N
22832,307581456,307581456-1,<18,Male,White Hispanic,N
22833,307682167,307682167-1,18-24,Male,Black Hispanic,N
22834,307882015,307882015-1,25-44,Male,Black,N
22835,308312284,308312284-1,25-44,Male,Black,N
22836,308478573,308478573-1,45-64,Male,White Hispanic,N
22837,308517351,308517351-1,18-24,Male,Black,N
22838,308517351,308517351-2,25-44,Male,Black,N
22839,308517351,308517351-3,18-24,Male,Black,N
22840,308763150,308763150-1,18-24,Male,Black,N
22841,308763150,308763150-2,18-24,Male,Black,N
22842,309147442,309147442-1,25-44,Male,Black,Y
22843,309456641,309456641-1,45-64,Male,Black,N
22844,309560883,309560883-1,<18,Male,Black,N
22845,309560882,309560882-1,18-24,Male,Black,Y
22846,309560882,309560882-2,25-44,Male,Black,N
22847,310357834,310357834-1,25-44,Male,Asian / Pacific Islander,Y
22848,310357834,310357834-2,25-44,Male,Black,Y
22849,310357834,310357834-3,25-44,Female,White,Y
22850,310357834,310357834-4,25-44,Female,White,Y
22851,310357834,310357834-5,25-44,Male,White,N
22852,310368190,310368190-1,25-44,Male,White Hispanic,N
22853,310867868,310867868-1,<18,Male,Black,N
22854,311327863,311327863-1,25-44,Male,Black,Y
22855,311327863,311327863-2,25-44,Male,Black,Y
22856,311327863,311327863-3,18-24,Male,Black,Y
22857,311327863,311327863-4,25-44,Male,Black,N
22858,311327863,311327863-5,25-44,Female,Black,N
22859,311327863,311327863-6,25-44,Female,Black,N
22860,311327863,311327863-7,25-44,Female,Black,N
22861,311327863,311327863-8,25-44,Male,Black,N
22862,311327863,311327863-9,25-44,Male,Black,N
22863,311327863,311327863-10,25-44,Male,Black,N
22864,311327863,311327863-11,45-64,Male,Black,N
22865,311327863,311327863-12,25-44,Male,Black,N
22866,311327863,311327863-13,18-24,Male,Black,N
22867,311327863,311327863-14,25-44,Male,Black,N
22868,311423745,311423745-1,25-44,Male,Black,N
22869,311757222,311757222-1,25-44,Male,Black,Y
22870,311757222,311757222-2,<18,Female,Black,Y
22871,311757222,311757222-3,25-44,Male,Black,N
22872,311757222,311757222-4,25-44,Male,Black,N
22873,311757222,311757222-5,25-44,Male,Black,N
22874,312371510,312371510-1,25-44,Male,White Hispanic,Y
22875,313097430,313097430-1,25-44,Male,Black,N
22876,313284602,313284602-1,<18,Male,Black,N
22877,313716449,313716449-1,25-44,Male,Black,N
22878,313716449,313716449-2,25-44,Female,Black,N
22879,314933399,314933399-1,18-24,Male,Black,N
22880,315230635,315230635-1,18-24,Male,White Hispanic,N
22881,315796043,315796043-1,45-64,Male,Black Hispanic,N
22882,315796043,315796043-2,18-24,Female,Black,N
22883,315819010,315819010-1,25-44,Male,Black,N
22884,315819010,315819010-2,18-24,Male,White Hispanic,N
22885,315819010,315819010-3,<18,Male,Black Hispanic,N
22886,315819009,315819009-2,25-44,Female,Asian / Pacific Islander,N
22887,316084561,316084561-1,25-44,Male,Black,N
22888,316245668,316245668-1,25-44,Male,White Hispanic,Y
22889,316579811,316579811-1,18-24,Male,Black,N
22890,316934676,316934676-1,45-64,Male,Black,N
22891,317949515,317949515-1,<18,Male,Black,N
22892,317958645,317958645-2,18-24,Male,Black,N
22893,318080322,318080322-1,25-44,Male,Black Hispanic,N
22894,215592632,215592632-1,18-24,Male,Black,N
22895,215643886,215643886-1,25-44,Male,Black,Y
22896,215768196,215768196-1,18-24,Male,Black,N
22897,215817234,215817234-1,25-44,Male,White Hispanic,N
22898,215871909,215871909-1,25-44,Male,Black,N
22899,216057890,216057890-1,25-44,Male,Black,N
22900,216104439,216104439-1,25-44,Male,Black,N
22901,216104439,216104439-2,18-24,Female,Black,N
22902,216209197,216209197-1,25-44,Female,Black,N
22903,216209199,216209199-1,18-24,Male,Black,N
22904,216360325,216360325-1,18-24,Male,Black,N
22905,216360325,216360325-2,25-44,Male,Black,N
22906,216360325,216360325-3,25-44,Male,Black,N
22907,216360328,216360328-1,18-24,Male,White Hispanic,N
22908,216360329,216360329-1,45-64,Male,Black,Y
22909,216458279,216458279-1,45-64,Male,Black,N
22910,216458810,216458810-1,18-24,Male,Black,N
22911,216651224,216651224-1,18-24,Male,Black,N
22912,216651577,216651577-1,25-44,Male,Black,N
22913,216651578,216651578-1,25-44,Male,Black,N
22914,216655523,216655523-1,25-44,Male,Black,Y
22915,216796483,216796483-1,25-44,Male,Black,N
22916,216927395,216927395-1,18-24,Male,Black,N
22917,216927396,216927396-1,25-44,Male,Black,N
22918,219808163,219808163-1,<18,Male,Black,Y
22919,216972670,216972670-1,25-44,Male,Black,Y
22920,217077238,217077238-1,18-24,Male,Black,N
22921,217212141,217212141-1,18-24,Male,White Hispanic,N
22922,217218536,217218536-1,25-44,Male,Black,N
22923,217220152,217220152-1,25-44,Male,White Hispanic,N
22924,217315554,217315554-1,25-44,Male,Black,N
22925,217368573,217368573-1,18-24,Male,Black,Y
22926,217495446,217495446-1,25-44,Male,White Hispanic,N
22927,217704610,217704610-1,18-24,Male,Black Hispanic,Y
22928,217704610,217704610-2,25-44,Male,Black,N
22929,217704610,217704610-3,25-44,Female,Black,N
22930,217714258,217714258-1,18-24,Male,Black,Y
22931,217775147,217775147-1,45-64,Male,Black,N
22932,217775317,217775317-1,25-44,Male,White Hispanic,N
22933,218091267,218091267-1,18-24,Male,White Hispanic,N
22934,218567381,218567381-1,25-44,Female,White Hispanic,Y
22935,218718867,218718867-1,25-44,Male,Asian / Pacific Islander,N
22936,218718867,218718867-2,18-24,Male,Asian / Pacific Islander,N
22937,218830813,218830813-1,<18,Male,Black Hispanic,N
22938,218903707,218903707-1,25-44,Male,Black,N
22939,219054781,219054781-1,18-24,Male,Black,N
22940,219054781,219054781-2,25-44,Male,Black,N
22941,219064103,219064103-1,25-44,Male,Black Hispanic,Y
22942,219687218,219687218-1,25-44,Male,Black,N
22943,219688159,219688159-1,25-44,Male,Black,N
22944,219711265,219711265-1,25-44,Male,White,N
22945,219751446,219751446-1,25-44,Female,Asian / Pacific Islander,Y
22946,219861976,219861976-1,<18,Male,White Hispanic,Y
22947,219861976,219861976-2,<18,Male,White Hispanic,N
22948,220229019,220229019-1,18-24,Male,White Hispanic,N
22949,220294220,220294220-1,<18,Male,Black,N
22950,220862791,220862791-1,25-44,Male,Black,N
22951,221576877,221576877-1,25-44,Male,Black,N
22952,221795940,221795940-1,45-64,Female,Black,N
22953,222048743,222048743-1,25-44,Male,Black,N
22954,222050825,222050825-1,18-24,Male,Black,N
22955,222274911,222274911-1,25-44,Male,White Hispanic,N
22956,222299954,222299954-1,18-24,Male,Black,N
22957,222390878,222390878-1,25-44,Male,Black,Y
22958,222524733,222524733-1,<18,Male,Black,N
22959,222524733,222524733-2,18-24,Male,Black,N
22960,222560300,222560300-1,25-44,Male,Black,N
22961,222560300,222560300-2,18-24,Female,Black,N
22962,222848393,222848393-1,25-44,Male,Black,N
22963,222990833,222990833-1,18-24,Male,Black,N
22964,223240542,223240542-1,45-64,Male,Black,Y
22965,223240946,223240946-1,45-64,Male,Black,N
22966,224410635,224410635-1,25-44,Male,Black,N
22967,224701999,224701999-1,25-44,Male,Black,Y
22968,224817400,224817400-1,25-44,Male,Black,N
22969,225063428,225063428-1,18-24,Male,Black,N
22970,225275547,225275547-1,18-24,Male,Black,Y
22971,225387702,225387702-1,25-44,Male,Black,N
22972,225438896,225438896-1,25-44,Male,Black,N
22973,225439055,225439055-1,25-44,Male,Black,N
22974,225602528,225602528-1,25-44,Male,Black,N
22975,225621191,225621191-1,25-44,Male,Black,N
22976,225725570,225725570-1,45-64,Male,Black,N
22977,226204063,226204063-1,<18,Male,White Hispanic,N
22978,226229891,226229891-1,<18,Male,Black,N
22979,226472068,226472068-1,18-24,Male,Black Hispanic,N
22980,226598085,226598085-1,25-44,Female,Black Hispanic,N
22981,226598085,226598085-2,45-64,Male,Black Hispanic,N
22982,227089387,227089387-1,18-24,Male,Black,N
22983,227269108,227269108-1,18-24,Male,White Hispanic,N
22984,227344439,227344439-1,25-44,Male,Black,N
22985,227344441,227344441-1,25-44,Male,Black,N
22986,227550940,227550940-1,<18,Male,Black,Y
22987,227647463,227647463-1,25-44,Male,Black Hispanic,N
22988,227647469,227647469-1,18-24,Male,Black,N
22989,227647473,227647473-1,18-24,Male,Black,N
22990,227730191,227730191-1,18-24,Male,Black Hispanic,N
22991,227950640,227950640-1,18-24,Male,Black,N
22992,227950640,227950640-2,25-44,Male,White Hispanic,N
22993,227950641,227950641-1,25-44,Male,White Hispanic,N
22994,227950646,227950646-1,18-24,Male,Black,Y
22995,228108958,228108958-1,25-44,Male,Black,N
22996,228109392,228109392-1,25-44,Male,White,N
22997,228253201,228253201-1,25-44,Male,Black,N
